Frame:	Label:	Points:	Bounding Box ID:	Frame path: data3/kinshi-egg
70	cutting_board	(10,113,54,60)	19	70.jpg
70	bowl	(56,114,43,42)	17	70.jpg
70	frying_pan	(96,90,83,100)	14	70.jpg
71	table	(0,112,101,142)	29	71.jpg
71	stove	(103,112,154,123)	30	71.jpg
71	shell_egg	(61,219,21,21)	7	71.jpg
71	oil_bottle	(0,153,33,48)	24	71.jpg
71	knife	(28,103,30,70)	22	71.jpg
71	cutting_board	(10,113,54,60)	19	71.jpg
71	bowl	(56,114,43,42)	17	71.jpg
71	frying_pan	(96,90,83,100)	14	71.jpg
72	table	(0,112,101,142)	29	72.jpg
72	stove	(103,112,154,123)	30	72.jpg
72	shell_egg	(61,219,21,21)	7	72.jpg
72	oil_bottle	(0,153,33,48)	24	72.jpg
72	knife	(28,103,30,70)	22	72.jpg
72	cutting_board	(10,113,54,60)	19	72.jpg
72	bowl	(56,114,43,42)	17	72.jpg
72	frying_pan	(96,90,83,100)	14	72.jpg
73	table	(0,112,101,142)	29	73.jpg
73	stove	(103,112,154,123)	30	73.jpg
73	shell_egg	(61,219,21,21)	7	73.jpg
73	oil_bottle	(0,153,33,48)	24	73.jpg
73	knife	(28,103,30,70)	22	73.jpg
73	cutting_board	(10,113,54,60)	19	73.jpg
73	bowl	(56,114,43,42)	17	73.jpg
73	frying_pan	(96,90,83,100)	14	73.jpg
74	table	(0,112,101,142)	29	74.jpg
74	stove	(103,112,154,123)	30	74.jpg
74	shell_egg	(61,219,21,21)	7	74.jpg
74	oil_bottle	(0,153,33,48)	24	74.jpg
74	knife	(28,103,30,70)	22	74.jpg
74	cutting_board	(10,113,54,60)	19	74.jpg
74	bowl	(56,114,43,42)	17	74.jpg
74	frying_pan	(96,90,83,100)	14	74.jpg
75	table	(0,112,101,142)	29	75.jpg
75	stove	(103,112,154,123)	30	75.jpg
75	shell_egg	(61,219,21,21)	7	75.jpg
75	oil_bottle	(0,153,33,48)	24	75.jpg
75	knife	(28,103,30,70)	22	75.jpg
75	cutting_board	(10,113,54,60)	19	75.jpg
75	bowl	(56,114,43,42)	17	75.jpg
75	frying_pan	(96,90,83,100)	14	75.jpg
76	table	(0,112,101,142)	29	76.jpg
76	stove	(103,112,154,123)	30	76.jpg
76	shell_egg	(61,219,21,21)	7	76.jpg
76	oil_bottle	(0,153,33,48)	24	76.jpg
76	knife	(28,103,30,70)	22	76.jpg
76	cutting_board	(10,113,54,60)	19	76.jpg
76	bowl	(56,114,43,42)	17	76.jpg
76	frying_pan	(96,90,83,100)	14	76.jpg
77	table	(0,112,101,142)	29	77.jpg
77	stove	(103,112,154,123)	30	77.jpg
77	shell_egg	(61,219,21,21)	7	77.jpg
77	oil_bottle	(0,153,33,48)	24	77.jpg
77	knife	(28,103,30,70)	22	77.jpg
77	cutting_board	(10,113,54,60)	19	77.jpg
77	bowl	(56,114,43,42)	17	77.jpg
77	frying_pan	(96,90,83,100)	14	77.jpg
78	table	(0,112,101,142)	29	78.jpg
78	stove	(103,112,154,123)	30	78.jpg
78	shell_egg	(61,219,21,21)	7	78.jpg
78	oil_bottle	(0,153,33,48)	24	78.jpg
78	knife	(28,103,30,70)	22	78.jpg
78	cutting_board	(10,113,54,60)	19	78.jpg
78	bowl	(56,114,43,42)	17	78.jpg
78	frying_pan	(96,90,83,100)	14	78.jpg
79	table	(0,112,101,142)	29	79.jpg
79	stove	(103,112,154,123)	30	79.jpg
79	shell_egg	(61,219,21,21)	7	79.jpg
79	oil_bottle	(0,153,33,48)	24	79.jpg
79	knife	(28,103,30,70)	22	79.jpg
79	cutting_board	(10,113,54,60)	19	79.jpg
79	bowl	(56,114,43,42)	17	79.jpg
79	frying_pan	(96,90,83,100)	14	79.jpg
80	table	(0,112,101,142)	29	80.jpg
80	stove	(103,112,154,123)	30	80.jpg
80	shell_egg	(61,219,21,21)	7	80.jpg
80	oil_bottle	(0,153,33,48)	24	80.jpg
80	knife	(28,103,30,70)	22	80.jpg
80	cutting_board	(10,113,54,60)	19	80.jpg
80	bowl	(56,114,43,42)	17	80.jpg
80	frying_pan	(96,90,83,100)	14	80.jpg
81	table	(0,112,101,142)	29	81.jpg
81	stove	(103,112,154,123)	30	81.jpg
81	shell_egg	(61,219,21,21)	7	81.jpg
81	oil_bottle	(0,153,33,48)	24	81.jpg
81	knife	(28,103,30,70)	22	81.jpg
81	cutting_board	(10,113,54,60)	19	81.jpg
81	bowl	(56,114,43,42)	17	81.jpg
81	frying_pan	(96,90,83,100)	14	81.jpg
82	table	(0,112,101,142)	29	82.jpg
82	stove	(103,112,154,123)	30	82.jpg
82	shell_egg	(61,219,21,21)	7	82.jpg
82	oil_bottle	(0,153,33,48)	24	82.jpg
82	knife	(28,103,30,70)	22	82.jpg
82	cutting_board	(10,113,54,60)	19	82.jpg
82	bowl	(56,114,43,42)	17	82.jpg
82	frying_pan	(96,90,83,100)	14	82.jpg
83	table	(0,112,101,142)	29	83.jpg
83	stove	(103,112,154,123)	30	83.jpg
83	shell_egg	(61,219,21,21)	7	83.jpg
83	oil_bottle	(0,153,33,48)	24	83.jpg
83	knife	(28,103,30,70)	22	83.jpg
83	cutting_board	(10,113,54,60)	19	83.jpg
83	bowl	(56,114,43,42)	17	83.jpg
83	frying_pan	(96,90,83,100)	14	83.jpg
84	table	(0,112,101,142)	29	84.jpg
84	stove	(103,112,154,123)	30	84.jpg
84	shell_egg	(61,219,21,21)	7	84.jpg
84	oil_bottle	(0,153,33,48)	24	84.jpg
84	knife	(28,103,30,70)	22	84.jpg
84	cutting_board	(10,113,54,60)	19	84.jpg
84	bowl	(56,114,43,42)	17	84.jpg
84	frying_pan	(96,90,83,100)	14	84.jpg
85	table	(0,112,101,142)	29	85.jpg
85	stove	(103,112,154,123)	30	85.jpg
85	shell_egg	(61,219,21,21)	7	85.jpg
85	oil_bottle	(0,153,33,48)	24	85.jpg
85	knife	(28,103,30,70)	22	85.jpg
85	cutting_board	(10,113,54,60)	19	85.jpg
85	bowl	(56,114,43,42)	17	85.jpg
85	frying_pan	(96,90,83,100)	14	85.jpg
86	table	(0,112,101,142)	29	86.jpg
86	stove	(103,112,154,123)	30	86.jpg
86	shell_egg	(61,219,21,21)	7	86.jpg
86	oil_bottle	(0,153,33,48)	24	86.jpg
86	knife	(28,103,30,70)	22	86.jpg
86	cutting_board	(10,113,54,60)	19	86.jpg
86	bowl	(56,114,43,42)	17	86.jpg
86	frying_pan	(96,90,83,100)	14	86.jpg
87	table	(0,112,101,142)	29	87.jpg
87	stove	(103,112,154,123)	30	87.jpg
87	shell_egg	(61,219,21,21)	7	87.jpg
87	oil_bottle	(0,153,33,48)	24	87.jpg
87	knife	(28,103,30,70)	22	87.jpg
87	cutting_board	(10,113,54,60)	19	87.jpg
87	bowl	(56,114,43,42)	17	87.jpg
87	frying_pan	(96,90,83,100)	14	87.jpg
88	table	(0,112,101,142)	29	88.jpg
88	stove	(103,112,154,123)	30	88.jpg
88	shell_egg	(61,219,21,21)	7	88.jpg
88	oil_bottle	(0,153,33,48)	24	88.jpg
88	knife	(28,103,30,70)	22	88.jpg
88	cutting_board	(10,113,54,60)	19	88.jpg
88	bowl	(56,114,43,42)	17	88.jpg
88	frying_pan	(96,90,83,100)	14	88.jpg
89	table	(0,112,101,142)	29	89.jpg
89	stove	(103,112,154,123)	30	89.jpg
89	shell_egg	(61,219,21,21)	7	89.jpg
89	oil_bottle	(0,153,33,48)	24	89.jpg
89	knife	(28,103,30,70)	22	89.jpg
89	cutting_board	(10,113,54,60)	19	89.jpg
89	bowl	(56,114,43,42)	17	89.jpg
89	frying_pan	(96,90,83,100)	14	89.jpg
90	table	(0,112,101,142)	29	90.jpg
90	stove	(103,112,154,123)	30	90.jpg
90	shell_egg	(61,219,21,21)	7	90.jpg
90	oil_bottle	(0,153,33,48)	24	90.jpg
90	knife	(28,103,30,70)	22	90.jpg
90	cutting_board	(10,113,54,60)	19	90.jpg
90	bowl	(56,114,43,42)	17	90.jpg
90	frying_pan	(96,90,83,100)	14	90.jpg
91	table	(0,112,101,142)	29	91.jpg
91	stove	(103,112,154,123)	30	91.jpg
91	shell_egg	(61,219,21,21)	7	91.jpg
91	oil_bottle	(0,153,33,48)	24	91.jpg
91	knife	(28,103,30,70)	22	91.jpg
91	cutting_board	(10,113,54,60)	19	91.jpg
91	bowl	(56,114,43,42)	17	91.jpg
91	frying_pan	(96,90,83,100)	14	91.jpg
92	table	(0,112,101,142)	29	92.jpg
92	stove	(103,112,154,123)	30	92.jpg
92	shell_egg	(61,219,21,21)	7	92.jpg
92	oil_bottle	(0,153,33,48)	24	92.jpg
92	knife	(28,103,30,70)	22	92.jpg
92	cutting_board	(10,113,54,60)	19	92.jpg
92	bowl	(56,114,43,42)	17	92.jpg
92	frying_pan	(96,90,83,100)	14	92.jpg
93	table	(0,112,101,142)	29	93.jpg
93	stove	(103,112,154,123)	30	93.jpg
93	shell_egg	(61,219,21,21)	7	93.jpg
93	oil_bottle	(0,153,33,48)	24	93.jpg
93	knife	(28,103,30,70)	22	93.jpg
93	cutting_board	(10,113,54,60)	19	93.jpg
93	bowl	(56,114,43,42)	17	93.jpg
93	frying_pan	(96,90,83,100)	14	93.jpg
94	table	(0,112,101,142)	29	94.jpg
94	stove	(103,112,154,123)	30	94.jpg
94	shell_egg	(61,219,21,21)	7	94.jpg
94	oil_bottle	(0,153,33,48)	24	94.jpg
94	knife	(28,103,30,70)	22	94.jpg
94	cutting_board	(10,113,54,60)	19	94.jpg
94	bowl	(56,114,43,42)	17	94.jpg
94	frying_pan	(96,90,83,100)	14	94.jpg
94	person	(0,0,89,114)	1	94.jpg
95	table	(0,112,101,142)	29	95.jpg
95	stove	(103,112,154,123)	30	95.jpg
95	shell_egg	(61,219,21,21)	7	95.jpg
95	oil_bottle	(0,153,33,48)	24	95.jpg
95	knife	(28,103,30,70)	22	95.jpg
95	cutting_board	(10,113,54,60)	19	95.jpg
95	bowl	(56,114,43,42)	17	95.jpg
95	frying_pan	(96,90,83,100)	14	95.jpg
95	person	(0,0,96,114)	1	95.jpg
96	table	(0,112,101,142)	29	96.jpg
96	stove	(103,112,154,123)	30	96.jpg
96	shell_egg	(61,219,21,21)	7	96.jpg
96	oil_bottle	(0,153,33,48)	24	96.jpg
96	knife	(28,103,30,70)	22	96.jpg
96	cutting_board	(10,113,54,60)	19	96.jpg
96	bowl	(56,114,43,42)	17	96.jpg
96	frying_pan	(96,90,83,100)	14	96.jpg
96	person	(0,0,104,114)	1	96.jpg
97	table	(0,112,101,142)	29	97.jpg
97	stove	(103,112,154,123)	30	97.jpg
97	shell_egg	(61,219,21,21)	7	97.jpg
97	oil_bottle	(0,153,33,48)	24	97.jpg
97	knife	(28,103,30,70)	22	97.jpg
97	cutting_board	(10,113,54,60)	19	97.jpg
97	bowl	(56,114,43,42)	17	97.jpg
97	frying_pan	(96,90,83,100)	14	97.jpg
97	person	(0,0,109,114)	1	97.jpg
98	table	(0,112,101,142)	29	98.jpg
98	stove	(103,112,154,123)	30	98.jpg
98	shell_egg	(61,219,21,21)	7	98.jpg
98	oil_bottle	(0,153,33,48)	24	98.jpg
98	knife	(28,103,30,70)	22	98.jpg
98	cutting_board	(10,113,54,60)	19	98.jpg
98	bowl	(56,114,43,42)	17	98.jpg
98	frying_pan	(96,90,83,100)	14	98.jpg
98	person	(0,0,117,114)	1	98.jpg
99	table	(0,112,101,142)	29	99.jpg
99	stove	(103,112,154,123)	30	99.jpg
99	shell_egg	(61,219,21,21)	7	99.jpg
99	oil_bottle	(0,153,33,48)	24	99.jpg
99	knife	(28,103,30,70)	22	99.jpg
99	cutting_board	(10,113,54,60)	19	99.jpg
99	bowl	(56,114,43,42)	17	99.jpg
99	frying_pan	(96,90,83,100)	14	99.jpg
99	person	(0,0,121,114)	1	99.jpg
100	table	(0,112,101,142)	29	100.jpg
100	stove	(103,112,154,123)	30	100.jpg
100	shell_egg	(61,219,21,21)	7	100.jpg
100	oil_bottle	(0,153,33,48)	24	100.jpg
100	knife	(28,103,30,70)	22	100.jpg
100	cutting_board	(10,113,54,60)	19	100.jpg
100	bowl	(56,114,43,42)	17	100.jpg
100	frying_pan	(96,90,83,100)	14	100.jpg
100	person	(0,0,126,114)	1	100.jpg
101	table	(0,112,101,142)	29	101.jpg
101	stove	(103,112,154,123)	30	101.jpg
101	shell_egg	(61,219,21,21)	7	101.jpg
101	oil_bottle	(0,153,33,48)	24	101.jpg
101	knife	(28,103,30,70)	22	101.jpg
101	cutting_board	(10,113,54,60)	19	101.jpg
101	bowl	(56,114,43,42)	17	101.jpg
101	frying_pan	(96,90,83,100)	14	101.jpg
101	person	(0,0,129,114)	1	101.jpg
102	table	(0,112,101,142)	29	102.jpg
102	stove	(103,112,154,123)	30	102.jpg
102	shell_egg	(61,219,21,21)	7	102.jpg
102	oil_bottle	(0,153,33,48)	24	102.jpg
102	knife	(28,103,30,70)	22	102.jpg
102	cutting_board	(10,113,54,60)	19	102.jpg
102	bowl	(56,114,43,42)	17	102.jpg
102	frying_pan	(96,90,83,100)	14	102.jpg
102	person	(0,0,135,114)	1	102.jpg
103	table	(0,112,101,142)	29	103.jpg
103	stove	(103,112,154,123)	30	103.jpg
103	shell_egg	(61,219,21,21)	7	103.jpg
103	oil_bottle	(0,153,33,48)	24	103.jpg
103	knife	(28,103,30,70)	22	103.jpg
103	cutting_board	(10,113,54,60)	19	103.jpg
103	bowl	(56,114,43,42)	17	103.jpg
103	frying_pan	(96,90,83,100)	14	103.jpg
103	person	(0,0,136,114)	1	103.jpg
104	table	(0,112,101,142)	29	104.jpg
104	stove	(103,112,154,123)	30	104.jpg
104	shell_egg	(61,219,21,21)	7	104.jpg
104	oil_bottle	(0,153,33,48)	24	104.jpg
104	knife	(28,103,30,70)	22	104.jpg
104	cutting_board	(10,113,54,60)	19	104.jpg
104	bowl	(56,114,43,42)	17	104.jpg
104	frying_pan	(96,90,83,100)	14	104.jpg
104	person	(0,0,138,114)	1	104.jpg
105	table	(0,112,101,142)	29	105.jpg
105	stove	(103,112,154,123)	30	105.jpg
105	shell_egg	(61,219,21,21)	7	105.jpg
105	oil_bottle	(0,153,33,48)	24	105.jpg
105	knife	(28,103,30,70)	22	105.jpg
105	cutting_board	(10,113,54,60)	19	105.jpg
105	bowl	(56,114,43,42)	17	105.jpg
105	frying_pan	(96,90,83,100)	14	105.jpg
105	person	(0,0,142,120)	1	105.jpg
106	table	(0,112,101,142)	29	106.jpg
106	stove	(103,112,154,123)	30	106.jpg
106	shell_egg	(61,219,21,21)	7	106.jpg
106	oil_bottle	(0,153,33,48)	24	106.jpg
106	knife	(28,103,30,70)	22	106.jpg
106	cutting_board	(10,113,54,60)	19	106.jpg
106	bowl	(56,114,43,42)	17	106.jpg
106	frying_pan	(96,90,83,100)	14	106.jpg
106	person	(0,0,146,124)	1	106.jpg
107	table	(0,112,101,142)	29	107.jpg
107	stove	(103,112,154,123)	30	107.jpg
107	shell_egg	(61,219,21,21)	7	107.jpg
107	oil_bottle	(0,153,33,48)	24	107.jpg
107	knife	(28,103,30,70)	22	107.jpg
107	cutting_board	(10,113,54,60)	19	107.jpg
107	bowl	(56,114,43,42)	17	107.jpg
107	frying_pan	(96,90,83,100)	14	107.jpg
107	person	(0,0,146,122)	1	107.jpg
108	table	(0,112,101,142)	29	108.jpg
108	stove	(103,112,154,123)	30	108.jpg
108	shell_egg	(61,219,21,21)	7	108.jpg
108	oil_bottle	(0,153,33,48)	24	108.jpg
108	knife	(28,103,30,70)	22	108.jpg
108	cutting_board	(10,113,54,60)	19	108.jpg
108	bowl	(56,114,43,42)	17	108.jpg
108	frying_pan	(96,90,83,100)	14	108.jpg
108	person	(0,0,146,124)	1	108.jpg
109	table	(0,112,101,142)	29	109.jpg
109	stove	(103,112,154,123)	30	109.jpg
109	shell_egg	(61,219,21,21)	7	109.jpg
109	oil_bottle	(0,153,33,48)	24	109.jpg
109	knife	(28,103,30,70)	22	109.jpg
109	cutting_board	(10,113,54,60)	19	109.jpg
109	bowl	(56,114,43,42)	17	109.jpg
109	frying_pan	(96,90,83,100)	14	109.jpg
109	person	(0,0,148,125)	1	109.jpg
110	table	(0,112,101,142)	29	110.jpg
110	stove	(103,112,154,123)	30	110.jpg
110	shell_egg	(61,219,21,21)	7	110.jpg
110	oil_bottle	(0,153,33,48)	24	110.jpg
110	knife	(28,103,30,70)	22	110.jpg
110	cutting_board	(10,113,54,60)	19	110.jpg
110	bowl	(56,114,43,42)	17	110.jpg
110	frying_pan	(96,90,83,100)	14	110.jpg
110	person	(0,0,148,123)	1	110.jpg
111	table	(0,112,101,142)	29	111.jpg
111	stove	(103,112,154,123)	30	111.jpg
111	shell_egg	(61,219,21,21)	7	111.jpg
111	oil_bottle	(0,153,33,48)	24	111.jpg
111	knife	(28,103,30,70)	22	111.jpg
111	cutting_board	(10,113,54,60)	19	111.jpg
111	bowl	(56,114,43,42)	17	111.jpg
111	frying_pan	(96,90,83,100)	14	111.jpg
111	person	(0,0,147,124)	1	111.jpg
112	table	(0,112,101,142)	29	112.jpg
112	stove	(103,112,154,123)	30	112.jpg
112	shell_egg	(61,219,21,21)	7	112.jpg
112	oil_bottle	(0,153,33,48)	24	112.jpg
112	knife	(28,103,30,70)	22	112.jpg
112	cutting_board	(10,113,54,60)	19	112.jpg
112	bowl	(56,114,43,42)	17	112.jpg
112	frying_pan	(96,90,83,100)	14	112.jpg
112	person	(0,0,147,125)	1	112.jpg
113	table	(0,112,101,142)	29	113.jpg
113	stove	(103,112,154,123)	30	113.jpg
113	shell_egg	(61,219,21,21)	7	113.jpg
113	oil_bottle	(0,153,33,48)	24	113.jpg
113	knife	(28,103,30,70)	22	113.jpg
113	cutting_board	(10,113,54,60)	19	113.jpg
113	bowl	(56,114,43,42)	17	113.jpg
113	frying_pan	(96,90,83,100)	14	113.jpg
113	person	(0,0,149,124)	1	113.jpg
114	table	(0,112,101,142)	29	114.jpg
114	stove	(103,112,154,123)	30	114.jpg
114	shell_egg	(61,219,21,21)	7	114.jpg
114	oil_bottle	(0,153,33,48)	24	114.jpg
114	knife	(28,103,30,70)	22	114.jpg
114	cutting_board	(10,113,54,60)	19	114.jpg
114	bowl	(56,114,43,42)	17	114.jpg
114	frying_pan	(96,90,83,100)	14	114.jpg
114	person	(6,0,145,125)	1	114.jpg
115	table	(0,112,101,142)	29	115.jpg
115	stove	(103,112,154,123)	30	115.jpg
115	shell_egg	(61,219,21,21)	7	115.jpg
115	oil_bottle	(0,153,33,48)	24	115.jpg
115	knife	(28,103,30,70)	22	115.jpg
115	cutting_board	(10,113,54,60)	19	115.jpg
115	bowl	(56,114,43,42)	17	115.jpg
115	frying_pan	(96,90,83,100)	14	115.jpg
115	person	(4,0,152,125)	1	115.jpg
116	table	(0,112,101,142)	29	116.jpg
116	stove	(103,112,154,123)	30	116.jpg
116	shell_egg	(61,219,21,21)	7	116.jpg
116	oil_bottle	(0,153,33,48)	24	116.jpg
116	knife	(28,103,30,70)	22	116.jpg
116	cutting_board	(10,113,54,60)	19	116.jpg
116	bowl	(56,114,43,42)	17	116.jpg
116	frying_pan	(96,90,83,100)	14	116.jpg
116	person	(8,0,150,125)	1	116.jpg
117	table	(0,112,101,142)	29	117.jpg
117	stove	(103,112,154,123)	30	117.jpg
117	shell_egg	(61,219,21,21)	7	117.jpg
117	oil_bottle	(0,153,33,48)	24	117.jpg
117	knife	(28,103,30,70)	22	117.jpg
117	cutting_board	(10,113,54,60)	19	117.jpg
117	bowl	(56,114,43,42)	17	117.jpg
117	frying_pan	(96,90,83,100)	14	117.jpg
117	person	(11,0,151,125)	1	117.jpg
118	table	(0,112,101,142)	29	118.jpg
118	stove	(103,112,154,123)	30	118.jpg
118	shell_egg	(61,219,21,21)	7	118.jpg
118	oil_bottle	(0,153,33,48)	24	118.jpg
118	knife	(28,103,30,70)	22	118.jpg
118	cutting_board	(10,113,54,60)	19	118.jpg
118	bowl	(56,114,43,42)	17	118.jpg
118	frying_pan	(96,90,83,100)	14	118.jpg
118	person	(14,0,151,124)	1	118.jpg
119	table	(0,112,101,142)	29	119.jpg
119	stove	(103,112,154,123)	30	119.jpg
119	shell_egg	(61,219,21,21)	7	119.jpg
119	oil_bottle	(0,153,33,48)	24	119.jpg
119	knife	(28,103,30,70)	22	119.jpg
119	cutting_board	(10,113,54,60)	19	119.jpg
119	bowl	(56,114,43,42)	17	119.jpg
119	frying_pan	(96,90,83,100)	14	119.jpg
119	person	(17,0,151,126)	1	119.jpg
120	table	(0,112,101,142)	29	120.jpg
120	stove	(103,112,154,123)	30	120.jpg
120	shell_egg	(61,219,21,21)	7	120.jpg
120	oil_bottle	(0,153,33,48)	24	120.jpg
120	knife	(28,103,30,70)	22	120.jpg
120	cutting_board	(10,113,54,60)	19	120.jpg
120	bowl	(56,114,43,42)	17	120.jpg
120	frying_pan	(96,90,83,100)	14	120.jpg
120	person	(17,0,154,125)	1	120.jpg
121	table	(0,112,101,142)	29	121.jpg
121	stove	(103,112,154,123)	30	121.jpg
121	shell_egg	(61,219,21,21)	7	121.jpg
121	oil_bottle	(0,153,33,48)	24	121.jpg
121	knife	(28,103,30,70)	22	121.jpg
121	cutting_board	(10,113,54,60)	19	121.jpg
121	bowl	(56,114,43,42)	17	121.jpg
121	frying_pan	(96,90,83,100)	14	121.jpg
121	person	(17,0,154,125)	1	121.jpg
122	table	(0,112,101,142)	29	122.jpg
122	stove	(103,112,154,123)	30	122.jpg
122	shell_egg	(61,219,21,21)	7	122.jpg
122	oil_bottle	(0,153,33,48)	24	122.jpg
122	knife	(28,103,30,70)	22	122.jpg
122	cutting_board	(10,113,54,60)	19	122.jpg
122	bowl	(56,114,43,42)	17	122.jpg
122	frying_pan	(96,90,83,100)	14	122.jpg
122	person	(17,0,154,125)	1	122.jpg
123	table	(0,112,101,142)	29	123.jpg
123	stove	(103,112,154,123)	30	123.jpg
123	shell_egg	(61,219,21,21)	7	123.jpg
123	oil_bottle	(0,153,33,48)	24	123.jpg
123	knife	(28,103,30,70)	22	123.jpg
123	cutting_board	(10,113,54,60)	19	123.jpg
123	bowl	(56,114,43,42)	17	123.jpg
123	frying_pan	(96,90,83,100)	14	123.jpg
123	person	(17,0,154,125)	1	123.jpg
124	table	(0,112,101,142)	29	124.jpg
124	stove	(103,112,154,123)	30	124.jpg
124	shell_egg	(61,219,21,21)	7	124.jpg
124	oil_bottle	(0,153,33,48)	24	124.jpg
124	knife	(28,103,30,70)	22	124.jpg
124	cutting_board	(10,113,54,60)	19	124.jpg
124	bowl	(56,114,43,42)	17	124.jpg
124	frying_pan	(96,90,83,100)	14	124.jpg
124	person	(17,0,154,125)	1	124.jpg
125	table	(0,112,101,142)	29	125.jpg
125	stove	(103,112,154,123)	30	125.jpg
125	shell_egg	(61,219,21,21)	7	125.jpg
125	oil_bottle	(0,153,33,48)	24	125.jpg
125	knife	(28,103,30,70)	22	125.jpg
125	cutting_board	(10,113,54,60)	19	125.jpg
125	bowl	(56,114,43,42)	17	125.jpg
125	frying_pan	(96,90,83,100)	14	125.jpg
125	person	(27,0,151,126)	1	125.jpg
126	table	(0,112,101,142)	29	126.jpg
126	stove	(103,112,154,123)	30	126.jpg
126	shell_egg	(61,219,21,21)	7	126.jpg
126	oil_bottle	(0,153,33,48)	24	126.jpg
126	knife	(28,103,30,70)	22	126.jpg
126	cutting_board	(10,113,54,60)	19	126.jpg
126	bowl	(56,114,43,42)	17	126.jpg
126	frying_pan	(96,90,83,100)	14	126.jpg
126	person	(27,0,151,126)	1	126.jpg
127	table	(0,112,101,142)	29	127.jpg
127	stove	(103,112,154,123)	30	127.jpg
127	shell_egg	(61,219,21,21)	7	127.jpg
127	oil_bottle	(0,153,33,48)	24	127.jpg
127	knife	(28,103,30,70)	22	127.jpg
127	cutting_board	(10,113,54,60)	19	127.jpg
127	bowl	(56,114,43,42)	17	127.jpg
127	frying_pan	(96,90,83,100)	14	127.jpg
127	person	(27,0,151,126)	1	127.jpg
128	table	(0,112,101,142)	29	128.jpg
128	stove	(103,112,154,123)	30	128.jpg
128	shell_egg	(61,219,21,21)	7	128.jpg
128	oil_bottle	(0,153,33,48)	24	128.jpg
128	knife	(28,103,30,70)	22	128.jpg
128	cutting_board	(10,113,54,60)	19	128.jpg
128	bowl	(56,114,43,42)	17	128.jpg
128	frying_pan	(96,90,83,100)	14	128.jpg
128	person	(27,0,151,126)	1	128.jpg
129	table	(0,112,101,142)	29	129.jpg
129	stove	(103,112,154,123)	30	129.jpg
129	shell_egg	(61,219,21,21)	7	129.jpg
129	oil_bottle	(0,153,33,48)	24	129.jpg
129	knife	(28,103,30,70)	22	129.jpg
129	cutting_board	(10,113,54,60)	19	129.jpg
129	bowl	(56,114,43,42)	17	129.jpg
129	frying_pan	(96,90,83,100)	14	129.jpg
129	person	(27,0,156,126)	1	129.jpg
130	table	(0,112,101,142)	29	130.jpg
130	stove	(103,112,154,123)	30	130.jpg
130	shell_egg	(61,219,21,21)	7	130.jpg
130	oil_bottle	(0,153,33,48)	24	130.jpg
130	knife	(28,103,30,70)	22	130.jpg
130	cutting_board	(10,113,54,60)	19	130.jpg
130	bowl	(56,114,43,42)	17	130.jpg
130	frying_pan	(96,90,83,100)	14	130.jpg
130	person	(27,0,156,126)	1	130.jpg
131	table	(0,112,101,142)	29	131.jpg
131	stove	(103,112,154,123)	30	131.jpg
131	shell_egg	(61,219,21,21)	7	131.jpg
131	oil_bottle	(0,153,33,48)	24	131.jpg
131	knife	(28,103,30,70)	22	131.jpg
131	cutting_board	(10,113,54,60)	19	131.jpg
131	bowl	(56,114,43,42)	17	131.jpg
131	frying_pan	(96,90,83,100)	14	131.jpg
131	person	(27,0,156,126)	1	131.jpg
132	table	(0,112,101,142)	29	132.jpg
132	stove	(103,112,154,123)	30	132.jpg
132	shell_egg	(61,219,21,21)	7	132.jpg
132	oil_bottle	(0,153,33,48)	24	132.jpg
132	knife	(28,103,30,70)	22	132.jpg
132	cutting_board	(10,113,54,60)	19	132.jpg
132	bowl	(56,114,43,42)	17	132.jpg
132	frying_pan	(96,90,83,100)	14	132.jpg
132	person	(27,0,156,126)	1	132.jpg
133	table	(0,112,101,142)	29	133.jpg
133	stove	(103,112,154,123)	30	133.jpg
133	shell_egg	(61,219,21,21)	7	133.jpg
133	oil_bottle	(0,153,33,48)	24	133.jpg
133	knife	(28,103,30,70)	22	133.jpg
133	cutting_board	(10,113,54,60)	19	133.jpg
133	bowl	(56,114,43,42)	17	133.jpg
133	frying_pan	(96,90,83,100)	14	133.jpg
133	person	(27,0,156,126)	1	133.jpg
134	table	(0,112,101,142)	29	134.jpg
134	stove	(103,112,154,123)	30	134.jpg
134	shell_egg	(61,219,21,21)	7	134.jpg
134	oil_bottle	(0,153,33,48)	24	134.jpg
134	knife	(28,103,30,70)	22	134.jpg
134	cutting_board	(10,113,54,60)	19	134.jpg
134	bowl	(56,114,43,42)	17	134.jpg
134	frying_pan	(96,90,83,100)	14	134.jpg
134	person	(27,0,156,126)	1	134.jpg
135	table	(0,112,101,142)	29	135.jpg
135	stove	(103,112,154,123)	30	135.jpg
135	shell_egg	(61,219,21,21)	7	135.jpg
135	oil_bottle	(0,153,33,48)	24	135.jpg
135	knife	(28,103,30,70)	22	135.jpg
135	cutting_board	(10,113,54,60)	19	135.jpg
135	bowl	(56,114,43,42)	17	135.jpg
135	frying_pan	(96,90,83,100)	14	135.jpg
135	person	(27,0,156,126)	1	135.jpg
136	table	(0,112,101,142)	29	136.jpg
136	stove	(103,112,154,123)	30	136.jpg
136	shell_egg	(61,219,21,21)	7	136.jpg
136	oil_bottle	(0,153,33,48)	24	136.jpg
136	knife	(28,103,30,70)	22	136.jpg
136	cutting_board	(10,113,54,60)	19	136.jpg
